transcript_name,SpeakerName,Content,ResearcherName,Email,Institution,Final_Code,Consistency,vote_1,vote_2,vote_3,vote_4,vote_5,Original_coding,human_code
Les Florets Group 3 SP02.xlsx,SELLER,"You can’t pay twelve years, the cost which were prevailing twelve years back.",,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,SB
Les Florets Group 3 SP02.xlsx,SELLER,So obviously my working is dependent on the current costs.,,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,SB
Les Florets Group 3 SP02.xlsx,SELLER,And anybody who wants to build a new restaurant could be spending this much.,,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,SB
Les Florets Group 3 SP02.xlsx,SELLER,I mean obviously I’m making an allowance for the usage of the building.,,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,SB
Les Florets Group 3 SP02.xlsx,SELLER,I’m not asking for any premium on that.,,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,SB
Les Florets Group 3 SP02.xlsx,SELLER,I’m simply trying to recover the current cost.,,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,SB
Les Florets Group 3 SP02.xlsx,BUYER,But the current cost isn’t your cost.,,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,AGR
Les Florets Group 3 SP02.xlsx,BUYER,See you’re using the construction now of a new building.,,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,SB
Les Florets Group 3 SP02.xlsx,SELLER,Suppose I need to put up a new restaurant or any new business which I’m looking at right now.,,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,SB
Les Florets Group 3 SP02.xlsx,SELLER,"Obviously I’ll be building a new business at current costs, so obviously…",,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,SB
Les Florets Group 3 SP02.xlsx,BUYER,I think cost has very little to do with market value.,,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,IP
Les Florets Group 3 SP02.xlsx,BUYER,It’s the cost of the things ____ market value is independent of that.,,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,SB
Les Florets Group 3 SP02.xlsx,BUYER,I don’t think the market value of the restaurant right now is 500 regardless of the replacement value.,,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,IP
Les Florets Group 3 SP02.xlsx,BUYER,It’s just like having a used car.,,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,SB
Les Florets Group 3 SP02.xlsx,BUYER,"If I had a used car, if I lost it, I wouldn’t go back and buy the same exact beater.",,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,SB
Les Florets Group 3 SP02.xlsx,BUYER,I mean I would buy something more reliable so the replacement value for that new car is not what I get for my old beater.,,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,SB
Les Florets Group 3 SP02.xlsx,BUYER,______ less.,,,,OTHER_MISCELLANEOUS,Perfectly Consistent,OTHER_MISCELLANEOUS,OTHER_MISCELLANEOUS,OTHER_MISCELLANEOUS,OTHER_MISCELLANEOUS,OTHER_MISCELLANEOUS,Test_Code,MISC
Les Florets Group 3 SP02.xlsx,SELLER,That’s what I’m saying…,,,,AGR,Perfectly Consistent,AGR,AGR,AGR,AGR,AGR,Test_Code,AGR
Les Florets Group 3 SP02.xlsx,BUYER,"…it’s the market value which is regardless of the, it’s independent of the replacement.",,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,SB
Les Florets Group 3 SP02.xlsx,SELLER,The replacement value?,,,,QS,Perfectly Consistent,QS,QS,QS,QS,QS,Test_Code,QS
Les Florets Group 3 SP02.xlsx,SELLER,I agree.,,,,AGR,Perfectly Consistent,AGR,AGR,AGR,AGR,AGR,Test_Code,AGR
Les Florets Group 3 SP02.xlsx,SELLER,The replacement value would be higher obviously.,,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,SB
Les Florets Group 3 SP02.xlsx,SELLER,It would cost you more.,,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,SB
Les Florets Group 3 SP02.xlsx,SELLER,I will say that it would cost you more.,,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,SB
Les Florets Group 3 SP02.xlsx,SELLER,"_____ near the market for you obviously of the current property, of my property.",,,,OTHER_MISCELLANEOUS,Perfectly Consistent,OTHER_MISCELLANEOUS,OTHER_MISCELLANEOUS,OTHER_MISCELLANEOUS,OTHER_MISCELLANEOUS,OTHER_MISCELLANEOUS,Test_Code,SB
Les Florets Group 3 SP02.xlsx,SELLER,I mean the market for you as I said obviously it should be dependent on the wear and tear that the building has obviously gone through over the years.,,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,SB
Les Florets Group 3 SP02.xlsx,SELLER,Current value minus the wear and tear.,,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,SB
Les Florets Group 3 SP02.xlsx,SELLER,That’s what the _____ value should be.,,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,SB
Les Florets Group 3 SP02.xlsx,BUYER,"Yeah, I can’t even get close to 900,000.",,,,DIS,Perfectly Consistent,DIS,DIS,DIS,DIS,DIS,Test_Code,AGR
Les Florets Group 3 SP02.xlsx,BUYER,That’s just really out of my range as far as the value of that building.,,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,SB
Les Florets Group 3 SP02.xlsx,BUYER,"I think just to show good faith, you know I can offer you 550.",,,,OFF,Perfectly Consistent,OFF,OFF,OFF,OFF,OFF,Test_Code,SB
Les Florets Group 3 SP02.xlsx,BUYER,"I think that 550,000 dollars for replacement for that building and it recognizes the value of the land.",,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,SB
Les Florets Group 3 SP02.xlsx,SELLER,That doesn’t take us anywhere.,,,,DIS,Perfectly Consistent,DIS,DIS,DIS,DIS,DIS,Test_Code,AGR
Les Florets Group 3 SP02.xlsx,SELLER,"As I said, we’ve got to look at the fair market value for a similar kind of building.",,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,SB
Les Florets Group 3 SP02.xlsx,SELLER,If you’re not planning to use it as a restaurant that’s something else.,,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,SB
Les Florets Group 3 SP02.xlsx,SELLER,"But obviously you’re going to tear it down and do whatever you want to do but if you should plan to run it as a restaurant then obviously you have a building, you have a piece of land, you have a building there.",,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,SB
Les Florets Group 3 SP02.xlsx,SELLER,You need to do a bit of change here and there and then you have a good restaurant ______.,,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,SB
Les Florets Group 3 SP02.xlsx,BUYER,I don’t think your restaurant needs more than _______ change here and there.,,,,DIS,Perfectly Consistent,DIS,DIS,DIS,DIS,DIS,Test_Code,IP
Les Florets Group 3 SP02.xlsx,BUYER,I think it would be a major overhaul _____ tear down.,,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,SB
Les Florets Group 3 SP02.xlsx,BUYER,I think that’s where we disagree.,,,,DIFF,Perfectly Consistent,DIFF,DIFF,DIFF,DIFF,DIFF,Test_Code,DIFF
Les Florets Group 3 SP02.xlsx,BUYER,It’s ______ minor cosmetic changes.,,,,DIS,Perfectly Consistent,DIS,DIS,DIS,DIS,DIS,Test_Code,SB
Les Florets Group 3 SP02.xlsx,SELLER,What is your estimate of the renovation costs?,,,,QM,Perfectly Consistent,QM,QM,QM,QM,QM,Test_Code,QM
Les Florets Group 3 SP02.xlsx,BUYER,I’m not even sure that a renovation would be feasible.,,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,AGR
Les Florets Group 3 SP02.xlsx,BUYER,"That’s why I want to stay close to _____ value of the land, _____ just tear it down, ______.",,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,SB
Les Florets Group 3 SP02.xlsx,BUYER,You know I keep going back to my first option.,,,,MISC,Perfectly Consistent,MISC,MISC,MISC,MISC,MISC,Test_Code,MISC
Les Florets Group 3 SP02.xlsx,BUYER,Is there something else we can do for you?,,,,QM,Perfectly Consistent,QM,QM,QM,QM,QM,Test_Code,MISC
Les Florets Group 3 SP02.xlsx,BUYER,keep you as our manager?,,,,CS,Perfectly Consistent,CS,CS,CS,CS,CS,Test_Code,MISC
Les Florets Group 3 SP02.xlsx,SELLER,No that’s as I said.,,,,DIS,Perfectly Consistent,DIS,DIS,DIS,DIS,DIS,Test_Code,DIS
Les Florets Group 3 SP02.xlsx,SELLER,We’ve decided on _____ this business and say good-bye to Les Florets.,,,,SF,Perfectly Consistent,SF,SF,SF,SF,SF,Test_Code,SB
Les Florets Group 3 SP02.xlsx,BUYER,Okay.,,,,AGR,Highly Consistent,AGR,AGR,AGR,AGR,AGR,Test_Code,AGR
Les Florets Group 3 SP02.xlsx,BUYER,Well I respect that.,,,,AGR,Perfectly Consistent,AGR,AGR,AGR,AGR,AGR,Test_Code,AGR
Les Florets Group 3 SP02.xlsx,BUYER,I’m not going to probe anymore.,,,,MISC,Perfectly Consistent,MISC,MISC,MISC,MISC,MISC,Test_Code,MISC
Les Florets Group 3 SP02.xlsx,SELLER,"No, we have a very good relationship.",,,,SF,Perfectly Consistent,SF,SF,SF,SF,SF,Test_Code,AGR
Les Florets Group 3 SP02.xlsx,SELLER,"I think I’ve never had any problems, so as far as our relationship is concerned I’ve been very satisfied, it’s been a very satisfying relationship over the years.",,,,SF,Perfectly Consistent,SF,SF,SF,SF,SF,Test_Code,SB
Les Florets Group 3 SP02.xlsx,SELLER,No problems on that.,,,,SF,Perfectly Consistent,SF,SF,SF,SF,SF,Test_Code,SB
Les Florets Group 3 SP02.xlsx,SELLER,"But it’s simply that as I said we have decided to look for other options which we can _____, and _________ situation goes.",,,,SF,Perfectly Consistent,SF,SF,SF,SF,SF,Test_Code,SB
Les Florets Group 3 SP02.xlsx,BUYER,"I think 600,000 is the final offer I can make on this.",,,,OFF,Perfectly Consistent,OFF,OFF,OFF,OFF,OFF,Test_Code,OFF
Les Florets Group 3 SP02.xlsx,BUYER,That’s out of the range ______.,,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,MISC
Les Florets Group 3 SP02.xlsx,BUYER,I think that’s a very fair price.,,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,MISC
Les Florets Group 3 SP02.xlsx,SELLER,I think it’s way below my expectations and…,,,,DIS,Perfectly Consistent,DIS,DIS,DIS,DIS,DIS,Test_Code,DIS
Les Florets Group 3 SP02.xlsx,BUYER,What do you think you can get on the market?,,,,QM,Perfectly Consistent,QM,QM,QM,QM,QM,Test_Code,QM
Les Florets Group 3 SP02.xlsx,BUYER,_____ renew the license of that new buyer.,,,,OTHER_MISCELLANEOUS,Perfectly Consistent,OTHER_MISCELLANEOUS,OTHER_MISCELLANEOUS,OTHER_MISCELLANEOUS,OTHER_MISCELLANEOUS,OTHER_MISCELLANEOUS,Test_Code,MISC
Les Florets Group 3 SP02.xlsx,SELLER,"I think it should be between, anywhere between ________.",,,,IP,Perfectly Consistent,IP,IP,IP,IP,IP,Test_Code,AGR
Les Florets Group 3 SP02.xlsx,BUYER,I doubt that.,,,,DIS,Perfectly Consistent,DIS,DIS,DIS,DIS,DIS,Test_Code,MISC
Les Florets Group 3 SP02.xlsx,SELLER,"Because I have already offered this restaurant for sale in the ads, through ads and I’ve got three offers which are pretty encouraging, and before deciding on one of those I thought I should let you know.",,,,SF,Perfectly Consistent,SF,SF,SF,SF,SF,Test_Code,SB
Les Florets Group 3 SP02.xlsx,BUYER,How long have your ads been out?,,,,QM,Perfectly Consistent,QM,QM,QM,QM,QM,Test_Code,QM
Les Florets Group 3 SP02.xlsx,SELLER,I think about a month and a half.,,,,SF,Perfectly Consistent,SF,SF,SF,SF,SF,Test_Code,AGR
Les Florets Group 3 SP02.xlsx,BUYER,Okay.,,,,AGR,Highly Consistent,AGR,AGR,AGR,AGR,AGR,Test_Code,AGR
Les Florets Group 3 SP02.xlsx,BUYER,Are there any takers?,,,,QM,Perfectly Consistent,QM,QM,QM,QM,QM,Test_Code,QM
Les Florets Group 3 SP02.xlsx,SELLER,There are.,,,,SF,Perfectly Consistent,SF,SF,SF,SF,SF,Test_Code,AGR
Les Florets Group 3 SP02.xlsx,SELLER,_____ just buyers.,,,,OTHER_MISCELLANEOUS,Perfectly Consistent,OTHER_MISCELLANEOUS,OTHER_MISCELLANEOUS,OTHER_MISCELLANEOUS,OTHER_MISCELLANEOUS,OTHER_MISCELLANEOUS,Test_Code,MISC
Les Florets Group 3 SP02.xlsx,SELLER,"I have got ______ firm offers, but as I said I wanted to explore the possibilities of selling this restaurant over to the company obviously ______ license.",,,,SF,Perfectly Consistent,SF,SF,SF,SF,SF,Test_Code,MISC
Les Florets Group 3 SP02.xlsx,SELLER,"So it’s not that I’m pressed for any pressure sale, but I’m just exploring my possibilities.",,,,SF,Perfectly Consistent,SF,SF,SF,SF,SF,Test_Code,MISC
Les Florets Group 3 SP02.xlsx,SELLER,That’s it.,,,,MISC,Perfectly Consistent,MISC,MISC,MISC,MISC,MISC,Test_Code,MISC
Les Florets Group 3 SP02.xlsx,BUYER,Sure.,,,,AGR,Perfectly Consistent,AGR,AGR,AGR,AGR,AGR,Test_Code,AGR
Les Florets Group 3 SP02.xlsx,BUYER,"Well I think you know, you should, I think you do recognize the value of keeping the Les Florets name, and I think the buyers out there will also recognize that, and that will be worth considerably less without the license.",,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,IN
Les Florets Group 3 SP02.xlsx,BUYER,______ to guarantee that I’m going to license that name to any other buyer.,,,,OTHER_MISCELLANEOUS,Perfectly Consistent,OTHER_MISCELLANEOUS,OTHER_MISCELLANEOUS,OTHER_MISCELLANEOUS,OTHER_MISCELLANEOUS,OTHER_MISCELLANEOUS,Test_Code,SB
Les Florets Group 3 SP02.xlsx,BUYER,"I’m not sure when you’re getting those other offers under what assumptions they’re making those offers really, but really without talking to me, they can’t assume that they’re going to keep our name.",,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,SB
Les Florets Group 3 SP02.xlsx,SELLER,"No they have been made, obviously they’ve been clearly told that they will not have the license, so obviously it’s up to them.",,,,SF,Perfectly Consistent,SF,SF,SF,SF,SF,Test_Code,AGR
Les Florets Group 3 SP02.xlsx,SELLER,The offers which I’ve got are only for the restaurant.,,,,SF,Perfectly Consistent,SF,SF,SF,SF,SF,Test_Code,MISC
Les Florets Group 3 SP02.xlsx,SELLER,It doesn’t obviously carry any price for the license.,,,,SF,Perfectly Consistent,SF,SF,SF,SF,SF,Test_Code,SB
Les Florets Group 3 SP02.xlsx,SELLER,"So it is between the prospective buyer and you whether or not to renew the license or the new buyer wishes to carry on, on his own.",,,,SF,Perfectly Consistent,SF,SF,SF,SF,SF,Test_Code,SB
Les Florets Group 3 SP02.xlsx,BUYER,"Right, but I can tell you.",,,,AGR,Perfectly Consistent,AGR,AGR,AGR,AGR,AGR,Test_Code,AGR
Les Florets Group 3 SP02.xlsx,BUYER,"I know this area, I’ve talked to people, I’ve interviewed people as potential owners, and there’s a very slim chance I would approve any other buyer.",,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,SB
Les Florets Group 3 SP02.xlsx,BUYER,"So, where does that leave ______.",,,,OTHER_MISCELLANEOUS,Perfectly Consistent,OTHER_MISCELLANEOUS,OTHER_MISCELLANEOUS,OTHER_MISCELLANEOUS,OTHER_MISCELLANEOUS,OTHER_MISCELLANEOUS,Test_Code,QM
Les Florets Group 3 SP02.xlsx,BUYER,They think they’re going to keep the license but they really probably won’t.,,,,SB,Perfectly Consistent,SB,SB,SB,SB,SB,Test_Code,MISC
Les Florets Group 3 SP02.xlsx,SELLER,"As I said, that’s a decision for the new buyer to make.",,,,SF,Perfectly Consistent,SF,SF,SF,SF,SF,Test_Code,AGR
Les Florets Group 3 SP02.xlsx,SELLER,Obviously I cannot…,,,,MISC,Perfectly Consistent,MISC,MISC,MISC,MISC,MISC,Test_Code,MISC
Les Florets Group 3 SP02.xlsx,BUYER,But do they know that they…,,,,QS,Perfectly Consistent,QS,QS,QS,QS,QS,Test_Code,QS
Les Florets Group 3 SP02.xlsx,SELLER,They know.,,,,SF,Perfectly Consistent,SF,SF,SF,SF,SF,Test_Code,AGR
Les Florets Group 3 SP02.xlsx,SELLER,They’ve been clearly told that ____ offering is only for the restaurant.,,,,SF,Perfectly Consistent,SF,SF,SF,SF,SF,Test_Code,MISC
Les Florets Group 3 SP02.xlsx,SELLER,It does not include any price for Les Florets’ name.,,,,SF,Perfectly Consistent,SF,SF,SF,SF,SF,Test_Code,MISC
Les Florets Group 3 SP02.xlsx,BUYER,"Well, I mean you can certainly go back and explore with them, you know keep your ads in the newspaper, have those potential buyers come back to me and as I said, we’ve been working together for a long time.",,,,MISC,Perfectly Consistent,MISC,MISC,MISC,MISC,MISC,Test_Code,MISC
Les Florets Group 3 SP02.xlsx,BUYER,I’d like to resolve this to both of satisfaction.,,,,MU,Perfectly Consistent,MU,MU,MU,MU,MU,Test_Code,MISC
Les Florets Group 3 SP02.xlsx,BUYER,"And since my first offer is apparently not acceptable, I did agree reluctantly to take it off your hands and now 600 is the final price that I can really agree to.",,,,IB,Perfectly Consistent,IB,IB,IB,IB,IB,Test_Code,IP
Les Florets Group 3 SP02.xlsx,BUYER,"If that’s not satisfactory, I suggest you go explore other options and then come back.",,,,MISC,Perfectly Consistent,MISC,MISC,MISC,MISC,MISC,Test_Code,MISC
Les Florets Group 3 SP02.xlsx,SELLER,Okay.,,,,AGR,Highly Consistent,AGR,AGR,AGR,AGR,AGR,Test_Code,AGR
Les Florets Group 3 SP02.xlsx,SELLER,Thank you for your offer.,,,,MISC,Perfectly Consistent,MISC,MISC,MISC,MISC,MISC,Test_Code,AGR
Les Florets Group 3 SP02.xlsx,BUYER,"Okay, nice talking to you.",,,,MISC,Perfectly Consistent,MISC,MISC,MISC,MISC,MISC,Test_Code,MISC
Les Florets Group 3 SP02.xlsx,SELLER,"Thank you, same here.",,,,MISC,Perfectly Consistent,MISC,MISC,MISC,MISC,MISC,Test_Code,MISC
Les Florets Group 7 SP02.xlsx,SELLER,"I should say, this is Craig, I’m the seller.",,,,SF,Perfectly Consistent,SF,SF,SF,SF,SF,Test_Code,MISC
Les Florets Group 7 SP02.xlsx,BUYER,Yes and I’m the buyer.,,,,SF,Perfectly Consistent,SF,SF,SF,SF,SF,Test_Code,MISC
Les Florets Group 7 SP02.xlsx,SELLER,Dominic’s the buyer.,,,,SF,Perfectly Consistent,SF,SF,SF,SF,SF,Test_Code,MISC
Les Florets Group 7 SP02.xlsx,SELLER,Well thanks for coming to the meeting.,,,,MISC,Perfectly Consistent,MISC,MISC,MISC,MISC,MISC,Test_Code,MISC
Les Florets Group 7 SP02.xlsx,SELLER,[Laughs],,,,OTHER_MISCELLANEOUS,Highly Consistent,OTHER_MISCELLANEOUS,OTHER_MISCELLANEOUS,OTHER_MISCELLANEOUS,OTHER_MISCELLANEOUS,OTHER_MISCELLANEOUS,Test_Code,MISC
Les Florets Group 7 SP02.xlsx,BUYER,It’s always nice in your restaurant.,,,,MISC,Perfectly Consistent,MISC,MISC,MISC,MISC,MISC,Test_Code,MISC
Les Florets Group 7 SP02.xlsx,BUYER,I love so much the south of France.,,,,MISC,Perfectly Consistent,MISC,MISC,MISC,MISC,MISC,Test_Code,MISC
Les Florets Group 7 SP02.xlsx,SELLER,"It’s a beautiful area, absolutely beautiful.",,,,AGR,Perfectly Consistent,AGR,AGR,AGR,AGR,AGR,Test_Code,MISC
Les Florets Group 7 SP02.xlsx,BUYER,"And I must say, the restaurant is really thriving.",,,,SF,Perfectly Consistent,SF,SF,SF,SF,SF,Test_Code,MISC
Les Florets Group 7 SP02.xlsx,BUYER,It’s a great pleasure and we are really surprised to hear now that ______ you’re planning to sell it.,,,,MISC,Perfectly Consistent,MISC,MISC,MISC,MISC,MISC,Test_Code,MISC
Les Florets Group 7 SP02.xlsx,BUYER,What’s the reason?,,,,QM,Perfectly Consistent,QM,QM,QM,QM,QM,Test_Code,QM
Les Florets Group 7 SP02.xlsx,SELLER,We’re planning to sell.,,,,SF,Perfectly Consistent,SF,SF,SF,SF,SF,Test_Code,AGR
Les Florets Group 7 SP02.xlsx,SELLER,"We’ve worked at the restaurant very hard for five years, built up the business, it’s a terrific business and my wife and I are just looking to do something else for a couple of years and after we’ve built up this business, we’d like to sell it, yes.",,,,SF,Perfectly Consistent,SF,SF,SF,SF,SF,Test_Code,SB
Les Florets Group 7 SP02.xlsx,BUYER,"But will you be staying in the business, looking for another restaurant?",,,,QM,Perfectly Consistent,QM,QM,QM,QM,QM,Test_Code,QM
Les Florets Group 7 SP02.xlsx,SELLER,I think so.,,,,MISC,Perfectly Consistent,MISC,MISC,MISC,MISC,MISC,Test_Code,AGR
